id,datetime,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,pressure,precipAccumulation,ozone,countRents_prev_year,countRents
2019021617,2019-02-16 17:00:00,Overcast,cloudy,0,0,11.91,11.91,10.05,0.88,3.26,7.4,183,0.92,0,8.488,,1022.33,,324.3,2743,1420
2019021618,2019-02-16 18:00:00,Overcast,cloudy,0,0,11.14,11.14,10,0.93,3.72,7.27,181,0.94,0,11.225,,1022.3,,323.6,2046,1120
2019021619,2019-02-16 19:00:00,Overcast,cloudy,0,0,10.98,10.98,9.94,0.93,3.63,7.31,171,0.94,0,10.858,,1022.13,,328.5,1244,864
2019021620,2019-02-16 20:00:00,Overcast,cloudy,0.0079,0.01,10.58,10.58,9.3,0.92,3,7.47,177,0.94,0,9.589,rain,1021.99,,334.6,692,706
2019021621,2019-02-16 21:00:00,Overcast,cloudy,0.0112,0.01,10.04,10.04,9.03,0.93,2.57,7.56,183,0.94,0,9.254,rain,1021.75,,340.1,493,573
2019021622,2019-02-16 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0074,0.01,9.6,8.42,9.01,0.96,2.39,7.38,172,0.84,0,8.618,rain,1021.44,,344.4,508,501
2019021623,2019-02-16 23:00:00,Overcast,cloudy,0,0,9.75,9.48,8.58,0.92,1.39,7.13,157,1,0,8.352,,1020.97,,348.2,372,447
2019021700,2019-02-17 00:00:00,Overcast,cloudy,0,0,8.55,7.29,7.81,0.95,2.26,6.85,153,0.95,0,6.095,,1020.88,,356.4,294,344
2019021701,2019-02-17 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.57,6.62,7.11,0.97,1.73,7.76,144,0.75,0,4.609,,1019.97,,358.2,244,237
2019021702,2019-02-17 02:00:00,Foggy,fog,0,0,6.42,4.92,6.42,1,2.1,9.13,123,1,0,2.202,,1018.68,,358.6,195,155
2019021703,2019-02-17 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.37,3.45,5.37,1,2.37,10.21,120,0.51,0,3.475,,1017.77,,359,133,128
2019021704,2019-02-17 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,5.67,4,5.15,0.96,2.16,10.62,136,0.71,0,3.76,,1017.04,,360.4,91,89
2019021705,2019-02-17 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,4.45,2.31,4.45,1,2.43,10.74,115,0.86,0,3.224,,1016.43,,361.9,44,57
2019021706,2019-02-17 06:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.59,2.56,4.59,1,2.34,10.55,130,0.44,0,4.091,,1015.99,,359.6,85,69
2019021707,2019-02-17 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,5.05,2.97,4.85,0.99,2.5,11.15,125,0.19,0,5.06,,1015.63,,358.1,208,157
2019021708,2019-02-17 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,5.98,4.13,5.04,0.94,2.42,11.9,140,0.19,0,7.701,,1015.41,,355.7,491,350
2019021709,2019-02-17 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.31,5.58,5.55,0.89,2.58,12.27,140,0.82,0,10.003,,1015.22,,352.4,884,764
2019021710,2019-02-17 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.85,8.03,5.37,0.74,3.56,11.91,157,0.79,1,10.003,,1015.28,,347.8,1361,1406
2019021711,2019-02-17 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,11.82,11.82,4.97,0.63,4.57,11.18,179,0.44,1,10.003,,1014.98,,342.3,1679,2075
2019021712,2019-02-17 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,13.11,13.11,5.23,0.59,5.95,9.04,192,0.58,1,10.003,,1014.97,,340.4,2174,2493
2019021713,2019-02-17 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,13.93,13.93,5.39,0.56,5.5,9.17,210,0.44,1,10.003,,1014.89,,334.7,2474,2838
2019021714,2019-02-17 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,14.46,14.46,6.4,0.58,4.71,9.75,205,0.44,1,10.003,,1014.78,,328.3,2603,2903
2019021715,2019-02-17 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,14.13,14.13,7.29,0.63,4.94,11.77,207,0.58,1,10.003,,1014.85,,321.5,2445,2802
2019021716,2019-02-17 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,13.02,13.02,8.2,0.73,5.97,12.78,210,0.71,0,10.003,,1015.03,,314.1,2081,2282
2019021717,2019-02-17 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.05,12.05,8.04,0.76,4.89,10.34,204,0.81,0,10.003,,1015.29,,306.4,1736,1574
2019021718,2019-02-17 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,11.69,11.69,7.35,0.75,4.97,9.65,215,0.75,0,10.003,,1015.56,,294.1,1025,1042
2019021719,2019-02-17 19:00:00,Partly Cloudy,partly-cloudy-night,0.0056,0.02,10.85,10.85,8.09,0.83,3.82,9.75,208,0.33,0,10.178,rain,1015.79,,289,729,739
2019021720,2019-02-17 20:00:00,Partly Cloudy,partly-cloudy-night,0.0125,0.02,10.82,10.82,7.87,0.82,3.4,9.74,198,0.33,0,10.365,rain,1016.19,,285.7,575,544
2019021721,2019-02-17 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0223,0.03,11.07,11.07,7.86,0.81,3.05,10.1,199,0.75,0,9.802,rain,1016.4,,283.2,401,450
2019021722,2019-02-17 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0335,0.03,11.03,11.03,8.3,0.83,3.12,10.03,200,0.75,0,7.963,rain,1016.53,,280.9,454,362
2019021723,2019-02-17 23:00:00,Overcast,cloudy,0.0476,0.03,10.88,10.88,8.51,0.85,2.86,9.86,202,0.92,0,6.473,rain,1016.74,,279.5,351,221
2019021800,2019-02-18 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0509,0.04,10.96,10.96,8.22,0.83,2.68,8.72,212,0.84,0,9.935,rain,1016.85,,281.5,307,126
2019021801,2019-02-18 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0308,0.03,10.74,10.74,7.72,0.82,2.98,8.85,210,0.75,0,10.003,rain,1016.72,,284.1,295,68
2019021802,2019-02-18 02:00:00,Mostly Cloudy,partly-cloudy-night,0.0094,0.01,9.94,8.7,7.67,0.86,2.59,9.23,204,0.75,0,10.003,rain,1016.64,,288.2,240,33
2019021803,2019-02-18 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.58,7.5,7.37,0.92,2.04,9.58,212,0.75,0,9.747,,1016.21,,293.1,111,51
2019021804,2019-02-18 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.75,7.57,7.29,0.91,2.2,9.84,192,0.72,0,9.553,,1015.97,,298.8,83,48
2019021805,2019-02-18 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.58,7.48,7.06,0.9,2.06,10.07,183,0.48,0,8.897,,1015.66,,305.4,50,98
2019021806,2019-02-18 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.51,6.74,7.14,0.91,2.97,8.67,197,0.59,0,8.83,,1015.46,,314,66,603
2019021807,2019-02-18 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.76,7.14,6.9,0.88,2.82,8.73,190,0.75,0,8.533,,1015.46,,320.9,143,1882
2019021808,2019-02-18 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.07,6.97,6.86,0.86,3.79,8.92,185,0.77,0,8.316,,1015.57,,327.7,333,3829
2019021809,2019-02-18 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.38,7.28,7.72,0.89,3.91,8.94,195,0.7,0,9.176,,1015.65,,334.8,701,1880
2019021810,2019-02-18 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.83,8.09,7.85,0.88,3.39,8.57,212,0.77,1,10.231,,1015.46,,342.2,1226,913
2019021811,2019-02-18 11:00:00,Mostly Cloudy,partly-cloudy-day,0.0155,0.03,10.05,10.05,7.27,0.83,3.13,9.11,219,0.73,1,10.797,rain,1015.63,,349.7,1672,772
2019021812,2019-02-18 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0294,0.05,9.98,7.78,7.32,0.84,4.45,7.3,221,0.82,1,11.889,rain,1015.65,,348,2003,641
2019021813,2019-02-18 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0487,0.09,9.64,7.34,6.71,0.82,4.5,7.24,224,0.83,1,11.413,rain,1015.36,,353.1,1927,381
2019021814,2019-02-18 14:00:00,Mostly Cloudy,partly-cloudy-day,0.1715,0.15,9.24,7.11,6.36,0.82,3.92,9.13,213,0.69,1,9.422,rain,1014.93,,358.3,1730,471
2019021815,2019-02-18 15:00:00,Mostly Cloudy,partly-cloudy-day,0.2965,0.21,9.05,6.82,6.8,0.86,4.01,7.69,205,0.83,1,9.836,rain,1014.68,,363.2,1777,766
2019021816,2019-02-18 16:00:00,Mostly Cloudy,partly-cloudy-day,0.2378,0.17,9.04,6.56,6.3,0.83,4.59,8.11,215,0.73,0,9.764,rain,1014.71,,366.8,1590,1341
2019021817,2019-02-18 17:00:00,Partly Cloudy,partly-cloudy-day,0.1088,0.08,8.98,6.57,6.16,0.83,4.38,8.74,226,0.43,0,9.953,rain,1014.91,,370,1160,3055
2019021818,2019-02-18 18:00:00,Mostly Cloudy,partly-cloudy-night,0.0362,0.04,8.82,6.27,5.66,0.81,4.63,8.28,226,0.75,0,10.003,rain,1015.29,,379.6,928,2883
2019021819,2019-02-18 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0116,0.03,7.92,5.2,5.17,0.83,4.52,9.65,239,0.83,0,10.019,rain,1015.48,,386.9,650,1497
2019021820,2019-02-18 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.28,4.59,4.68,0.84,4.16,9.02,234,0.25,0,10.013,,1015.71,,394.6,495,902
2019021821,2019-02-18 21:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.45,3.57,4.21,0.86,4.13,9.43,229,0.41,0,10.003,,1015.46,,400.1,340,670
2019021822,2019-02-18 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,6.28,3.73,3.95,0.85,3.49,9.89,228,0.31,0,10.003,,1015.8,,403,304,467
2019021823,2019-02-18 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,6.4,3.94,3.79,0.83,3.38,10.36,231,0.75,0,10.002,,1016.41,,403.7,204,253
2019021900,2019-02-19 00:00:00,Overcast,cloudy,0,0,6.13,3.49,4.07,0.87,3.59,10.17,236,1,0,10.003,,1016.78,,392.2,122,143
2019021901,2019-02-19 01:00:00,Overcast,cloudy,0,0,5.2,2.83,2.86,0.85,2.88,10.49,237,1,0,10.003,,1016.99,,384.3,88,64
2019021902,2019-02-19 02:00:00,Clear,clear-night,0,0,5.48,2.63,3.56,0.87,3.68,10.82,243,0.05,0,10.003,,1017.01,,374.3,45,33
2019021903,2019-02-19 03:00:00,Clear,clear-night,0,0,5.41,2.75,3.12,0.85,3.36,10.96,243,0,0,10.003,,1016.73,,365.1,30,32
2019021904,2019-02-19 04:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.87,2.17,2.97,0.87,3.25,10.78,239,0.44,0,10.003,,1016.94,,357.8,35,38
2019021905,2019-02-19 05:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.57,1.95,3.18,0.91,3.06,10.41,241,0.44,0,10.003,,1017.2,,351.5,113,110
2019021906,2019-02-19 06:00:00,Clear,clear-night,0,0,4.38,2.02,2.95,0.9,2.67,9.51,229,0,0,10.003,,1017.64,,342.7,427,644
2019021907,2019-02-19 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,4.39,1.43,2.65,0.88,3.49,9.17,232,0.23,0,10.003,,1018.09,,337.9,1357,2046
2019021908,2019-02-19 08:00:00,Partly Cloudy,partly-cloudy-day,0,0,4.97,2.19,3.05,0.87,3.39,8.9,235,0.19,0,10.003,,1018.55,,334.2,3042,4139
2019021909,2019-02-19 09:00:00,Partly Cloudy,partly-cloudy-day,0,0,6.13,3.7,4.12,0.87,3.24,8.58,236,0.19,0,10.003,,1018.96,,330.8,1450,2007
2019021910,2019-02-19 10:00:00,Clear,clear-day,0,0,7.53,5.12,5.07,0.84,3.7,8.11,238,0.09,1,10.003,,1019.22,,327.3,445,985
2019021911,2019-02-19 11:00:00,Partly Cloudy,partly-cloudy-day,0,0,9.24,6.95,4.34,0.71,4.26,7.6,236,0.19,1,10.003,,1019.77,,324,401,1039
2019021912,2019-02-19 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,10.22,10.22,3.11,0.61,5.03,7.12,253,0.42,2,10.003,,1020.12,,324,555,1218
2019021913,2019-02-19 13:00:00,Partly Cloudy,partly-cloudy-day,0.0051,0.02,10.4,10.4,2.33,0.57,5.28,7.2,256,0.45,2,10.003,rain,1019.88,,323.3,612,1293
2019021914,2019-02-19 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,11.55,11.55,1.87,0.51,5.06,7.52,243,0.44,1,10.003,,1019.69,,323.1,638,1216
2019021915,2019-02-19 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.03,11.03,2.19,0.54,5.28,7.85,251,0.65,1,10.003,,1019.45,,323,698,1235
2019021916,2019-02-19 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,10.59,10.59,2.19,0.56,5.19,8.09,236,0.5,0,10.003,,1019.24,,322.9,1093,1766
2019021917,2019-02-19 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,10.48,10.48,2.22,0.57,4.37,8.34,229,0.7,0,10.003,,1018.77,,322.9,2508,3367
2019021918,2019-02-19 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.89,6.58,2.73,0.65,4.13,7.27,221,0.19,0,10.003,,1018.74,,322,2523,2961
2019021919,2019-02-19 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,9.09,6.72,4.37,0.72,4.36,7.92,213,0.41,0,10.003,,1018.84,,321.8,1418,1707
2019021920,2019-02-19 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.82,6.5,5.17,0.78,4.12,8.88,212,0.44,0,10.003,,1018.89,,321.8,853,1053
2019021921,2019-02-19 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.6,6.2,5.29,0.8,4.17,9.66,216,0.75,0,10.003,,1019.01,,321.7,540,659
2019021922,2019-02-19 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.95,5.48,5.24,0.83,4.01,9.69,215,0.8,0,10.003,,1019.11,,321.7,385,596
2019021923,2019-02-19 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.91,5.34,5.3,0.84,4.2,10.19,209,0.75,0,10.003,,1019.55,,321.8,204,237
2019022000,2019-02-20 00:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.51,4.98,5.24,0.86,3.92,9.51,209,0.8,0,10.013,,1019.55,,318.3,83,133
2019022001,2019-02-20 01:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.33,5.21,5.1,0.86,3.14,9.75,203,0.75,0,10.01,,1019.34,,318.1,56,61
2019022002,2019-02-20 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.06,4.75,4.94,0.86,3.36,10.1,201,0.57,0,10.01,,1019.03,,318.3,35,23
2019022003,2019-02-20 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.07,4.92,5.04,0.87,3.11,10.42,209,0.57,0,10.007,,1018.76,,318.6,21,33
2019022004,2019-02-20 04:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.57,5.27,5.18,0.85,3.53,10.68,205,0.75,0,9.999,,1018.56,,318.8,29,45
2019022005,2019-02-20 05:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.59,5.27,6.22,0.91,3.57,10.9,204,0.75,0,9.664,,1018.37,,319.1,124,135
2019022006,2019-02-20 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.51,5.49,6.19,0.91,3.06,10.72,207,0.75,0,9.894,,1018.43,,318.5,643,656
2019022007,2019-02-20 07:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.51,5.25,6.14,0.91,3.43,10.5,209,0.49,0,10.003,,1018.69,,319,2050,2029
2019022008,2019-02-20 08:00:00,Mostly Cloudy,partly-cloudy-day,0,0,7.72,5.4,5.89,0.88,3.62,9.85,203,0.51,0,10.003,,1018.98,,319.8,4048,4119
2019022009,2019-02-20 09:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.65,6.15,5.57,0.81,4.41,9.82,215,0.7,0,10.003,,1019.49,,320.5,1705,2187
2019022010,2019-02-20 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.54,6.96,5.7,0.77,5.15,9.55,227,0.68,1,10.003,,1019.81,,320.9,639,1064
2019022011,2019-02-20 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,10.78,10.78,5.48,0.7,5.87,9.3,225,0.57,1,10.003,,1020.35,,321.1,628,1043
2019022012,2019-02-20 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.36,11.36,5.3,0.66,5.25,8.3,222,0.59,2,10.003,,1020.98,,314.7,918,1306
2019022013,2019-02-20 13:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.38,12.38,5.13,0.61,5.86,8.43,227,0.59,2,10.003,,1020.88,,313.6,934,1045
2019022014,2019-02-20 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.81,12.81,4.86,0.58,5.44,8.82,226,0.61,1,10.003,,1020.48,,313.1,896,1293
2019022015,2019-02-20 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.56,12.56,4.6,0.58,6.11,9.1,235,0.61,1,10.003,,1020.3,,313,822,1241
2019022016,2019-02-20 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,11.95,11.95,5.01,0.62,5.34,9.01,228,0.57,0,10.003,,1020.47,,312.8,1249,1778
2019022017,2019-02-20 17:00:00,Overcast,cloudy,0,0,10.27,10.27,6.6,0.78,4.92,8.8,222,1,0,16.093,,1020.88,,313.2,3031,3267
2019022018,2019-02-20 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,10.24,10.24,6.04,0.75,4.08,8.47,218,0.28,0,10.003,,1021.31,,310.9,2880,2927
2019022019,2019-02-20 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,9.39,7.08,5.62,0.77,4.37,9.23,209,0.19,0,10.003,,1021.59,,314.6,1508,1647
2019022020,2019-02-20 20:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.6,6.53,6.1,0.84,3.51,10.38,215,0.44,0,10.003,,1021.65,,320.1,908,1033
2019022021,2019-02-20 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.52,6.31,6.18,0.85,3.75,11.25,222,0.54,0,10.003,,1021.96,,323.9,653,782
2019022022,2019-02-20 22:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.01,5.89,6.22,0.88,3.38,11.53,211,0.19,0,10.003,,1022.35,,324.8,500,561
2019022023,2019-02-20 23:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.98,5.85,6.22,0.89,3.39,11.54,218,0.75,0,10.003,,1022.65,,324.4,235,315
2019022100,2019-02-21 00:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.52,6.33,5.88,0.89,1.97,11.47,217,0.19,0,10.003,,1023.09,,325,57,152
2019022101,2019-02-21 01:00:00,Partly Cloudy,partly-cloudy-night,0,0,7.73,6.52,5.9,0.88,2.04,11.79,223,0.44,0,10.003,,1023.11,,324.4,19,105
2019022102,2019-02-21 02:00:00,Mostly Cloudy,partly-cloudy-night,0,0,7.8,6.34,6.23,0.9,2.35,12.17,212,0.75,0,10.003,,1022.93,,323.4,8,76
2019022103,2019-02-21 03:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.22,6.4,6.47,0.89,2.96,12.27,196,0.75,0,9.679,,1022.85,,322.3,9,46
2019022104,2019-02-21 04:00:00,Overcast,cloudy,0,0,8.31,6.53,6.33,0.87,2.91,11.85,193,1,0,10.003,,1022.95,,321.4,15,50
2019022105,2019-02-21 05:00:00,Overcast,cloudy,0,0,8.36,6.73,6.23,0.86,2.71,11.13,228,1,0,10.003,,1023.51,,320.4,92,115
2019022106,2019-02-21 06:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.37,6.62,6.47,0.88,2.91,10.3,221,0.75,0,10.003,,1023.99,,312.7,636,623
2019022107,2019-02-21 07:00:00,Mostly Cloudy,partly-cloudy-night,0,0,9.06,7,7.16,0.88,3.68,10.01,230,0.78,0,9.949,,1024.34,,311.1,2086,1912
2019022108,2019-02-21 08:00:00,Overcast,cloudy,0,0,9.34,7.08,7.87,0.9,4.24,9.84,241,0.91,0,9.702,,1024.58,,310.3,4240,3913
2019022109,2019-02-21 09:00:00,Overcast,cloudy,0,0,9.87,7.56,8.13,0.89,4.66,9.47,246,0.98,0,9.919,,1025.13,,309.2,2135,2346
2019022110,2019-02-21 10:00:00,Mostly Cloudy,partly-cloudy-day,0,0,9.99,7.79,8.01,0.87,4.45,8.66,244,0.85,1,9.762,,1025.72,,307.6,909,1134
2019022111,2019-02-21 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,10.96,10.96,8.08,0.82,4.48,7.66,244,0.87,1,10.003,,1026.22,,305.9,783,1022
2019022112,2019-02-21 12:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.04,12.04,7.97,0.76,4.74,5.41,240,0.79,2,10.003,,1027.33,,310.9,1052,1305
2019022113,2019-02-21 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,13.64,13.64,7.93,0.68,4.33,5.26,226,0.36,2,10.003,,1027.36,,309.5,962,1372
2019022114,2019-02-21 14:00:00,Partly Cloudy,partly-cloudy-day,0,0,14.02,14.02,7.82,0.66,4.13,5.63,234,0.19,1,10.003,,1027.19,,307.2,936,1320
2019022115,2019-02-21 15:00:00,Partly Cloudy,partly-cloudy-day,0,0,14.82,14.82,8.02,0.64,3.63,5.95,229,0.19,1,10.003,,1027.12,,304.9,997,1562
2019022116,2019-02-21 16:00:00,Partly Cloudy,partly-cloudy-day,0,0,14.87,14.87,7.99,0.63,3.2,6.04,227,0.19,0,10.003,,1027.56,,303.1,1554,2081
2019022117,2019-02-21 17:00:00,Partly Cloudy,partly-cloudy-day,0,0,13.57,13.57,8.09,0.69,3.33,6.07,213,0.19,0,10.003,,1027.93,,301.4,3073,3547
2019022118,2019-02-21 18:00:00,Partly Cloudy,partly-cloudy-night,0,0,12.09,12.09,8.25,0.77,3.16,9.58,216,0.19,0,10.003,,1029,,296.1,2636,2921
2019022119,2019-02-21 19:00:00,Partly Cloudy,partly-cloudy-night,0,0,11.4,11.4,8.6,0.83,2.99,9.49,211,0.44,0,10.003,,1029.58,,294.3,1519,1584
2019022120,2019-02-21 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,10.02,10.02,8.21,0.89,3,7.79,224,0.75,0,10.003,,1030.17,,293.1,923,1096
2019022121,2019-02-21 21:00:00,Mostly Cloudy,partly-cloudy-night,0,0,9.76,8.14,7.78,0.88,3.14,5.62,229,0.75,0,9.598,,1030.66,,291.8,662,784
2019022122,2019-02-21 22:00:00,Mostly Cloudy,partly-cloudy-night,0,0,8.79,7.1,7.73,0.93,2.93,5.17,223,0.75,0,8.475,,1031.12,,290.4,421,675
2019022123,2019-02-21 23:00:00,Partly Cloudy,partly-cloudy-night,0,0,8.4,7.39,7.18,0.92,1.93,4.44,220,0.44,0,5.957,,1031.56,,288.9,272,441
2019022200,2019-02-22 00:00:00,Overcast,cloudy,0,0,7.67,6.59,7.19,0.97,1.89,3.39,226,1,0,3.954,,1032.42,,285,141,237
2019022201,2019-02-22 01:00:00,Foggy,fog,0,0,7.76,5.94,7.33,0.97,2.82,2.82,236,1,0,2.644,,1032.53,,283.9,78,116
2019022202,2019-02-22 02:00:00,Foggy,fog,0,0,7.78,6.4,7.25,0.96,2.24,2.24,244,0.86,0,1.654,,1032.77,,283.5,41,71
2019022203,2019-02-22 03:00:00,Foggy,fog,0,0,7.4,5.71,7.17,0.98,2.55,2.55,248,1,0,1.197,,1032.74,,283.4,35,52
2019022204,2019-02-22 04:00:00,Foggy,fog,0,0,7.32,6.57,7.05,0.98,1.51,1.51,227,1,0,1.256,,1033.13,,283.5,37,48
2019022205,2019-02-22 05:00:00,Foggy,fog,0.0072,0.02,7.15,5.87,6.72,0.97,2,2,232,1,0,0.37,rain,1033.68,,283.9,116,105
2019022206,2019-02-22 06:00:00,Foggy,fog,0.0094,0.02,6.53,5.8,6.4,0.99,1.41,1.41,207,1,0,0.282,rain,1034.54,,281.6,638,537
2019022207,2019-02-22 07:00:00,Foggy,fog,0.0105,0.02,6.06,5.04,5.88,0.99,1.6,1.6,148,1,0,0.213,rain,1034.91,,281,1958,1664
2019022208,2019-02-22 08:00:00,Foggy,fog,0.0116,0.02,5.91,4.59,5.69,0.98,1.85,1.93,141,1,0,0.229,rain,1035.21,,280.4,4053,3513
2019022209,2019-02-22 09:00:00,Foggy,fog,0.0105,0.02,6.16,4.89,6.01,0.99,1.83,2.46,116,1,1,0.705,rain,1035.43,,279.2,2027,1986
2019022210,2019-02-22 10:00:00,Foggy,fog,0.0072,0.02,7.01,5.97,6.08,0.94,1.74,2.99,207,1,1,2.36,rain,1035.62,,276.7,883,1136
2019022211,2019-02-22 11:00:00,Mostly Cloudy,partly-cloudy-day,0,0,8.58,7.64,6.65,0.88,1.89,3.54,333,0.77,2,6.749,,1035.68,,273.6,776,1173
2019022212,2019-02-22 12:00:00,Partly Cloudy,partly-cloudy-day,0,0,11,11,6.61,0.74,2.3,2.51,225,0.46,2,9.938,,1036.62,,277.6,1017,1569
2019022213,2019-02-22 13:00:00,Partly Cloudy,partly-cloudy-day,0,0,13.35,13.35,6.61,0.64,1.71,2.92,161,0.19,2,10.003,,1036.27,,277,1038,1727
2019022214,2019-02-22 14:00:00,Mostly Cloudy,partly-cloudy-day,0,0,13.95,13.95,6.47,0.61,1.74,3.5,167,0.68,1,10.003,,1035.85,,276.4,941,1680
2019022215,2019-02-22 15:00:00,Mostly Cloudy,partly-cloudy-day,0,0,15.29,15.29,6.77,0.57,2.44,4.19,138,0.64,1,10.003,,1035.46,,275.9,1119,1869
2019022216,2019-02-22 16:00:00,Mostly Cloudy,partly-cloudy-day,0,0,15.59,15.59,6.27,0.54,2.88,5.04,128,0.62,0,10.003,,1035.32,,275.8,1557,2349
2019022217,2019-02-22 17:00:00,Mostly Cloudy,partly-cloudy-day,0,0,12.87,12.87,7.08,0.68,2.7,6.01,134,0.6,0,16.093,,1035.18,,275.8,2968,3329
2019022218,2019-02-22 18:00:00,Mostly Cloudy,partly-cloudy-night,0,0,11.02,11.02,6.37,0.73,2.74,6.05,125,0.58,0,8.95,,1035.49,,276.6,2631,2357
2019022219,2019-02-22 19:00:00,Overcast,cloudy,0,0,10.7,10.7,6.53,0.75,3.71,6.65,105,1,0,9.405,,1035.34,,276.4,1452,1373
2019022220,2019-02-22 20:00:00,Mostly Cloudy,partly-cloudy-night,0,0,9.01,7.69,6.31,0.83,2.45,7.23,114,0.78,0,6.283,,1035.05,,276,862,856
2019022221,2019-02-22 21:00:00,Overcast,cloudy,0,0,7.94,6.25,6.52,0.91,2.69,7.71,102,1,0,5.908,,1034.83,,275.6,623,631
2019022222,2019-02-22 22:00:00,Overcast,cloudy,0,0,7.61,5.71,6.34,0.92,2.9,8.05,100,1,0,4.403,,1034.73,,275.1,493,596
2019022223,2019-02-22 23:00:00,Overcast,cloudy,0,0,7.43,5.58,6.05,0.91,2.77,8.29,101,1,0,3.801,,1035.07,,274.5,274,435
